uuid,label_5,label_10,label_20,label_40,label_60
0,1,1,1,2,2
1,1,2,2,2,2
2,1,2,2,2,2
3,1,2,2,2,2
4,2,2,2,2,2
5,2,2,2,2,2
6,1,2,2,2,2
7,0,0,1,2,2
8,2,2,2,2,2
9,2,2,2,2,2
10,0,0,0,2,2
11,1,0,0,2,2
12,1,0,0,2,2
13,0,0,0,0,2
14,1,2,2,2,2
15,0,0,2,2,2
16,1,2,2,2,2
17,1,0,1,2,2
18,1,2,2,2,2
19,1,2,2,2,2
20,2,2,2,2,2
21,2,2,2,2,2
22,1,2,2,2,2
23,1,2,2,2,2
24,2,2,2,2,2
25,0,0,2,2,2
26,1,1,1,2,2
27,2,2,2,2,2
28,2,2,2,2,2
29,0,0,2,2,2
30,0,0,2,2,2
31,0,0,2,2,2
32,0,0,1,2,2
33,2,2,2,2,2
34,0,2,2,2,2
35,2,2,2,2,2
36,2,2,2,2,2
37,2,2,2,2,2
38,2,2,2,2,2
39,1,2,2,2,2
40,2,2,2,2,2
41,1,2,2,2,2
42,2,2,2,2,2
43,2,2,2,2,2
44,2,2,2,2,2
45,2,2,2,2,2
46,2,2,2,2,2
47,2,2,2,2,2
48,2,2,2,2,2
49,2,2,2,2,2
50,2,2,2,2,2
51,2,2,2,2,2
52,2,2,2,2,2
53,2,2,2,2,2
54,2,2,2,2,2
55,2,2,2,2,2
56,2,2,2,2,2
57,2,2,2,2,2
58,2,2,2,2,2
59,2,2,2,2,2
60,2,2,2,2,2
61,1,2,2,2,2
62,2,2,2,2,2
63,1,2,1,2,2
64,1,1,1,2,2
65,0,0,1,2,2
66,1,2,2,2,2
67,1,2,2,2,2
68,2,2,2,2,2
69,1,2,1,2,2
70,1,0,1,2,2
71,1,2,1,2,2
72,1,2,1,2,2
73,1,2,1,2,2
74,1,2,2,2,2
75,1,1,1,2,2
76,1,1,1,2,2
77,1,0,1,2,2
78,1,2,1,2,2
79,2,2,2,2,2
80,1,2,2,2,2
81,1,2,2,2,2
82,2,2,2,2,2
83,2,2,2,2,2
84,2,2,2,2,2
85,2,2,2,2,2
86,2,2,2,2,2
87,2,2,2,2,2
88,2,2,2,2,2
89,2,2,2,2,2
90,2,2,2,2,2
91,2,2,2,2,2
92,1,2,2,2,2
93,2,2,2,2,2
94,2,2,2,2,2
95,1,2,2,2,2
96,1,2,2,2,2
97,1,2,2,2,2
98,1,2,2,2,2
99,2,2,2,2,2
100,2,2,2,2,2
101,2,2,2,2,2
102,2,2,2,2,2
103,2,2,2,2,2
104,2,2,2,2,2
105,2,2,2,2,2
106,2,2,2,2,2
107,2,2,2,2,2
108,2,2,2,2,2
109,2,2,2,2,2
110,2,2,2,2,2
111,2,2,2,2,2
112,2,2,2,2,2
113,2,2,2,2,2
114,2,2,2,2,2
115,2,2,2,2,2
116,2,2,2,2,2
117,1,2,2,2,2
118,1,2,2,2,2
119,2,2,2,2,2
120,2,2,2,2,2
121,2,2,2,2,2
122,2,2,2,2,2
123,2,2,2,2,2
124,2,2,2,2,2
125,1,2,2,2,2
126,1,2,2,2,2
127,1,2,2,2,2
128,1,2,2,2,2
129,1,2,2,2,2
130,1,2,2,2,2
131,1,2,2,2,2
132,1,2,2,2,2
133,1,2,2,2,2
134,1,2,2,2,2
135,1,2,2,2,2
136,1,2,2,2,2
137,1,2,2,2,2
138,1,2,2,2,2
139,1,2,2,2,2
140,1,2,2,2,2
141,1,2,2,2,2
142,1,2,2,2,2
143,1,2,2,2,2
144,1,2,2,2,2
145,1,2,2,2,2
146,1,2,2,2,2
147,1,2,2,2,2
148,1,1,2,2,2
149,1,2,2,2,2
150,1,2,2,2,2
151,1,2,2,2,2
152,1,2,2,2,2
153,1,1,1,2,2
154,1,2,1,2,2
155,1,2,2,2,2
156,1,1,1,2,2
157,1,2,2,2,2
158,1,2,2,2,2
159,1,2,2,2,2
160,1,2,2,2,2
161,1,2,2,2,2
162,1,2,2,2,2
163,1,1,2,2,2
164,1,2,2,2,2
165,1,2,2,2,2
166,1,2,2,2,2
167,1,2,2,2,2
168,1,1,2,2,2
169,2,2,2,2,2
170,1,2,2,2,2
171,1,1,1,2,2
172,1,1,1,2,2
173,1,2,2,2,2
174,1,1,1,2,2
175,1,1,1,2,2
176,1,1,1,2,2
177,1,1,1,2,2
178,1,2,2,2,2
179,1,0,1,2,2
180,1,2,1,2,2
181,1,1,1,2,2
182,1,0,2,2,2
183,1,2,2,2,2
184,1,1,2,2,2
185,2,2,2,2,2
186,2,2,2,2,2
187,1,2,2,2,2
188,1,0,2,2,2
189,1,2,1,2,2
190,2,2,2,2,2
191,1,1,2,2,2
192,1,2,2,2,2
193,1,2,2,2,2
194,2,2,2,2,2
195,2,2,2,2,2
196,1,1,2,2,2
197,1,1,2,2,2
198,2,2,2,2,2
199,1,1,1,2,2
200,1,1,2,2,2
201,1,0,1,2,2
202,1,0,2,2,2
203,1,1,1,2,2
204,1,1,1,2,2
205,1,1,1,2,2
206,1,1,1,2,2
207,1,0,2,2,2
208,1,0,1,2,2
209,1,2,2,2,2
210,1,1,1,2,2
211,1,1,1,2,2
212,1,2,2,2,2
213,1,1,1,2,2
214,1,2,2,2,2
215,1,0,1,2,2
216,1,2,2,2,2
217,1,2,2,2,2
218,1,2,2,2,2
219,1,2,2,2,2
220,2,2,2,2,2
221,1,1,2,2,2
222,1,1,2,2,2
223,1,2,2,2,2
224,1,2,2,2,2
225,1,2,2,2,2
226,1,2,2,2,2
227,1,2,2,2,2
228,2,2,2,2,2
229,2,2,2,2,2
230,1,2,2,2,2
231,2,2,2,2,2
232,2,2,2,2,2
233,1,2,2,2,2
234,1,2,2,2,2
235,2,2,2,2,2
236,2,2,2,2,2
237,1,2,2,2,2
238,1,2,2,2,2
239,2,2,2,2,2
240,2,2,2,2,2
241,1,2,2,2,2
242,2,2,2,2,2
243,1,2,2,2,2
244,2,2,2,2,2
245,2,2,2,2,2
246,2,2,2,2,2
247,2,2,2,2,2
248,2,2,2,2,2
249,2,2,2,2,2
250,1,2,2,2,2
251,1,2,2,2,2
252,2,2,2,2,2
253,2,2,2,2,2
254,2,2,2,2,2
255,2,2,2,2,2
256,2,2,2,2,2
