uuid,label_5,label_10,label_20,label_40,label_60
0,0,0,0,0,0
1,0,0,0,0,0
2,2,2,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
8,0,0,0,0,0
9,0,0,0,0,0
10,0,0,0,0,0
11,2,0,0,0,0
12,2,0,0,0,0
13,1,0,0,0,0
14,2,0,0,0,0
15,2,2,0,0,0
16,0,0,0,0,0
17,0,0,0,0,0
18,0,0,0,0,0
19,2,2,0,0,0
20,0,0,0,0,0
21,0,0,0,0,0
22,2,0,0,0,0
23,1,0,0,0,0
24,2,0,0,0,0
25,1,0,0,0,0
26,1,2,0,0,0
27,1,0,0,0,0
28,2,2,0,0,0
29,2,0,0,0,0
30,1,0,0,0,0
31,2,2,0,0,0
32,2,2,0,0,0
33,2,2,0,0,0
34,2,2,2,0,0
35,2,2,2,0,0
36,2,2,2,0,0
37,2,2,2,0,0
38,2,2,2,0,0
39,2,2,2,2,2
40,2,2,2,0,2
41,2,2,1,0,2
42,2,2,2,0,2
43,2,2,1,0,2
44,1,2,1,0,2
45,2,2,0,0,2
46,0,0,1,0,2
47,1,2,1,0,2
48,1,0,1,0,2
49,2,2,1,0,2
50,0,2,1,0,2
51,2,2,2,0,2
52,0,0,1,0,2
53,1,2,1,0,2
54,0,0,1,0,2
55,1,0,1,0,2
56,0,0,0,0,2
57,2,2,0,0,2
58,0,2,0,0,2
59,1,0,1,2,2
60,2,0,2,2,2
61,2,2,2,2,2
62,2,2,2,2,2
63,2,2,2,2,2
64,2,2,2,2,2
65,2,2,2,2,2
66,2,2,2,2,2
67,1,0,2,2,2
68,1,2,2,2,2
69,1,2,2,2,2
70,2,2,2,2,2
71,2,0,2,2,2
72,2,2,2,2,2
73,2,2,2,2,2
74,2,2,2,2,2
75,2,2,2,2,2
76,2,2,2,2,2
77,1,2,2,2,2
78,2,2,2,2,2
79,2,2,2,2,2
80,2,2,2,2,2
81,2,2,2,2,2
82,2,2,2,2,2
83,1,2,2,2,2
84,1,2,2,2,2
85,2,2,2,2,2
86,2,2,2,2,2
87,2,2,2,2,2
88,1,2,2,2,2
89,1,2,2,2,2
90,1,2,2,2,2
91,1,2,2,2,2
92,1,2,2,2,2
93,1,2,2,2,2
94,1,2,2,2,2
95,1,2,2,2,2
96,1,2,2,2,2
97,1,2,2,2,2
98,1,2,2,2,2
99,0,2,2,2,2
100,0,0,2,2,2
101,0,0,2,2,2
102,0,0,2,2,2
103,1,2,2,2,2
104,2,2,2,2,2
105,1,2,2,2,2
106,0,2,2,2,2
107,0,2,2,2,2
108,1,2,2,2,2
109,1,2,2,2,2
110,1,0,2,2,2
111,1,0,2,2,2
112,1,2,2,2,2
113,1,2,2,2,2
114,1,2,2,2,2
115,1,2,2,2,2
116,2,2,2,2,2
117,2,2,2,2,2
118,2,2,2,2,2
119,2,2,2,2,2
120,1,2,2,2,2
121,1,2,2,2,2
122,1,2,2,2,2
123,1,2,2,2,2
124,1,2,2,2,2
125,1,2,2,2,2
126,1,1,2,2,2
127,1,2,2,2,2
128,2,2,2,2,2
129,1,2,2,2,2
130,1,2,2,2,2
131,1,2,2,2,2
132,1,2,2,2,2
133,1,2,2,2,2
134,1,2,2,2,2
135,2,2,2,2,2
136,1,2,2,2,2
137,1,2,2,2,2
138,1,2,2,2,2
139,1,2,2,2,2
140,2,2,2,2,2
141,1,2,2,2,2
142,1,2,2,2,2
143,1,2,2,2,2
144,1,2,2,2,2
145,2,2,2,2,2
146,1,2,2,2,2
147,1,2,2,2,2
148,1,2,2,2,2
149,1,2,2,2,2
150,2,2,2,2,2
151,2,2,2,2,2
152,1,1,1,2,2
153,1,2,2,2,2
154,1,2,2,2,2
155,1,2,2,2,2
156,1,2,2,2,2
157,1,2,2,2,2
158,1,2,2,2,2
159,2,2,2,2,2
160,1,2,2,2,2
161,2,2,2,2,2
162,2,2,2,2,2
163,2,2,2,2,2
164,1,2,1,2,2
165,1,2,1,2,2
166,0,0,1,2,2
167,1,1,1,2,2
168,1,0,1,2,2
169,1,2,2,2,2
170,1,2,2,2,2
171,1,0,2,2,2
172,1,2,2,2,2
173,1,2,2,2,2
174,2,2,2,2,2
175,2,2,2,2,2
176,1,0,1,2,2
177,0,0,0,2,2
178,1,2,2,2,2
179,0,0,2,2,2
180,2,2,2,2,2
181,1,0,1,2,2
182,1,0,1,2,2
183,1,2,1,2,2
184,1,0,0,2,2
185,1,2,1,2,2
186,1,2,2,2,2
187,1,2,2,2,2
188,1,2,2,2,2
189,1,2,2,2,2
190,2,2,2,2,2
191,2,2,2,2,2
192,2,2,2,2,2
193,1,2,2,2,2
194,1,2,2,2,2
195,1,2,1,2,2
196,1,0,1,2,2
197,0,0,1,2,2
198,1,2,2,2,2
199,1,2,1,2,2
200,2,2,2,2,2
201,1,2,2,2,2
202,1,2,1,2,2
203,1,1,1,2,2
204,1,2,2,2,2
205,1,2,2,2,2
206,1,2,1,2,2
207,1,2,2,2,2
208,1,1,1,2,2
209,1,1,1,2,2
210,1,2,2,2,2
211,1,2,2,2,2
212,1,2,1,2,2
213,1,2,1,2,2
214,1,1,1,2,2
215,1,2,1,2,2
216,1,2,1,2,2
217,1,2,1,2,2
218,1,1,1,2,2
219,1,2,2,2,2
220,1,2,2,2,2
221,1,1,1,2,2
222,1,2,2,2,2
223,1,1,1,2,2
224,2,2,2,2,2
225,1,2,2,2,2
226,1,2,2,2,2
227,2,2,2,2,2
228,1,2,2,2,2
229,1,2,2,2,2
230,1,2,1,2,2
231,1,1,1,2,2
232,1,1,1,2,2
233,1,2,1,2,2
234,1,1,1,2,2
235,1,2,1,2,2
236,1,2,1,2,2
237,2,2,2,2,2
238,1,1,1,2,2
239,1,0,1,2,2
240,1,0,1,2,2
241,1,0,2,2,2
242,1,2,2,2,2
243,1,0,1,2,2
244,1,2,1,2,2
245,1,2,1,2,2
246,1,2,1,2,2
247,1,2,1,2,2
248,1,1,1,2,2
249,1,2,2,2,2
250,1,1,1,2,2
251,1,1,1,2,2
252,1,1,1,2,2
253,1,1,1,2,2
254,1,1,1,2,2
255,1,1,2,2,2
256,1,1,1,2,2
257,1,2,1,2,2
258,1,2,2,2,2
259,1,1,1,2,2
260,1,1,1,2,2
261,1,1,1,2,2
262,1,1,1,2,2
263,1,1,1,2,2
264,1,1,1,2,2
265,1,1,1,2,2
266,1,1,1,1,2
267,1,1,1,1,2
268,1,2,1,2,2
269,1,2,1,2,2
270,1,2,2,2,2
271,1,2,2,2,2
272,1,2,2,2,2
273,1,2,1,2,2
274,1,2,1,2,2
275,2,2,2,2,2
276,0,2,2,2,2
277,1,2,1,2,2
278,1,2,2,2,2
279,1,1,1,2,2
280,1,1,1,2,2
281,2,2,2,2,2
282,1,1,1,1,2
283,1,2,1,0,2
284,1,2,1,0,2
285,1,2,1,2,2
286,1,2,1,2,2
287,1,2,2,2,2
288,1,2,1,2,2
289,2,2,2,2,2
290,2,2,1,2,2
291,1,2,1,2,2
292,1,1,1,1,2
293,1,2,2,2,2
294,1,2,2,2,2
295,2,2,2,2,2
296,1,2,1,2,2
297,1,2,2,2,2
298,1,2,2,2,2
299,1,1,1,2,0
300,1,1,1,0,0
301,1,1,1,0,0
302,1,1,1,0,0
303,0,0,0,0,0
304,1,0,0,0,0
305,1,0,1,0,0
306,1,1,1,0,0
307,1,0,1,0,0
308,0,0,0,0,0
309,0,0,0,0,0
310,1,0,0,0,0
311,1,0,1,0,0
312,1,0,0,0,0
313,1,1,1,0,0
314,1,1,1,0,0
315,1,1,1,0,0
316,2,2,2,2,2
317,1,0,1,0,0
318,1,2,1,0,0
319,1,1,1,0,0
320,1,0,1,0,0
321,1,0,1,0,0
322,1,2,1,0,0
323,1,2,1,0,2
324,1,1,1,1,0
325,1,1,1,0,2
326,1,0,1,0,0
327,1,0,1,0,0
328,1,1,1,0,0
329,1,0,1,0,0
330,0,0,1,0,0
331,1,0,1,0,0
332,1,0,1,0,0
333,1,0,1,0,0
334,1,0,1,0,0
335,1,1,1,0,0
336,1,1,1,0,0
337,1,1,1,0,0
338,1,1,1,0,0
339,1,1,1,0,0
340,1,1,1,0,0
341,1,1,1,0,0
342,1,1,1,0,0
343,1,1,1,0,0
344,1,1,1,0,0
345,1,2,1,0,0
346,1,1,1,0,0
347,1,1,1,0,0
348,1,2,1,0,0
349,1,1,1,0,0
350,1,1,1,0,0
351,1,1,1,0,0
352,1,1,1,0,0
353,1,1,1,0,0
354,1,1,1,0,0
355,1,1,1,0,0
356,1,1,1,0,0
357,1,1,0,0,0
358,1,1,0,0,0
359,1,1,1,0,0
360,1,1,1,0,0
361,1,1,1,0,0
362,1,1,1,0,0
363,1,1,0,0,0
364,1,0,0,0,0
365,1,0,1,0,0
366,1,1,0,0,0
367,1,1,0,0,0
368,1,0,0,0,0
369,1,1,1,0,0
370,1,1,0,0,0
371,1,1,0,0,0
372,1,1,1,0,0
373,1,1,1,0,0
374,1,1,1,0,0
375,1,1,1,0,0
376,1,1,1,0,0
377,1,1,1,0,0
378,1,1,1,0,0
379,1,1,1,0,0
