uuid,label_5,label_10,label_20,label_40,label_60
0,0,2,2,2,2
1,1,2,2,2,2
2,1,2,2,2,2
3,0,2,2,2,2
4,2,2,2,2,2
5,2,2,2,2,2
6,1,2,2,2,2
7,2,2,2,2,2
8,2,2,2,2,2
9,2,2,2,2,2
10,2,2,2,2,2
11,2,2,2,2,2
12,2,2,2,2,2
13,2,2,2,2,2
14,1,2,2,2,2
15,1,2,2,2,2
16,1,2,2,2,2
17,1,2,2,2,2
18,1,2,2,2,2
19,0,2,2,2,2
20,1,1,2,2,2
21,1,2,2,2,2
22,1,1,2,2,2
23,2,2,2,2,2
24,2,2,2,2,2
25,2,2,2,2,2
26,2,2,2,2,2
27,2,2,2,2,2
28,2,2,2,2,2
29,2,2,2,2,2
30,2,2,2,2,2
31,2,2,2,2,2
32,2,2,2,2,2
33,0,2,2,2,2
34,0,0,2,2,2
35,0,0,2,2,2
36,2,0,2,2,2
37,0,0,2,2,2
38,0,2,2,2,2
39,2,2,2,2,2
40,0,2,2,2,2
41,0,2,2,2,2
42,2,2,2,2,2
43,0,2,2,2,2
44,2,2,2,2,2
45,0,2,2,2,2
46,2,2,2,2,2
47,2,2,2,2,2
48,2,2,2,2,2
49,0,2,2,2,2
50,2,2,2,2,2
51,2,2,2,2,2
52,2,2,2,2,2
53,2,2,2,2,2
54,2,2,2,2,2
55,2,2,2,2,2
56,2,2,2,2,2
57,2,2,2,2,2
58,2,2,2,2,2
59,2,2,2,2,2
60,2,2,2,2,2
61,2,2,2,2,2
62,2,2,2,2,2
63,2,2,2,2,2
64,2,2,2,2,2
65,2,2,2,2,2
66,2,2,2,2,2
67,2,2,2,2,2
68,2,2,2,2,2
69,2,2,2,2,2
70,2,2,2,2,2
71,2,2,2,2,2
72,2,2,2,2,2
73,2,2,2,2,2
74,2,2,2,2,2
75,1,2,2,2,2
76,2,2,2,2,2
77,2,2,2,2,2
78,2,2,2,2,2
79,2,2,2,2,2
80,2,2,2,2,2
81,2,2,2,2,2
82,2,2,2,2,2
83,2,2,2,2,2
84,2,2,2,2,2
85,2,2,2,2,2
86,1,2,2,2,2
87,1,2,2,2,2
88,1,2,2,2,2
89,2,2,2,2,2
90,1,2,2,2,2
91,1,2,2,2,2
92,2,2,2,2,2
93,2,2,2,2,2
94,2,2,2,2,2
95,2,2,2,2,2
96,1,2,2,2,2
97,2,2,2,2,2
98,1,2,2,2,2
99,1,2,2,2,2
100,1,2,2,2,2
101,2,2,2,2,2
102,1,2,2,2,2
103,1,2,2,2,2
104,2,2,2,2,2
105,2,2,2,2,2
106,2,2,2,2,2
107,2,2,2,2,2
108,2,2,2,2,2
109,2,2,2,2,2
110,1,2,2,2,2
111,1,2,2,2,2
112,1,2,2,2,2
113,1,2,2,2,2
114,1,2,2,2,2
115,1,2,2,2,2
116,2,2,2,2,2
117,2,2,2,2,2
118,2,2,2,2,2
119,1,2,2,2,2
120,2,2,2,2,2
121,2,2,2,2,2
122,2,2,2,2,2
123,1,2,2,2,2
124,1,2,2,2,2
125,1,2,2,2,2
126,1,2,2,2,2
127,1,2,2,2,2
128,1,2,2,2,2
129,1,2,2,2,2
130,1,2,2,2,2
131,1,2,2,2,2
132,2,2,2,2,2
133,1,2,2,2,2
134,2,2,2,2,2
