uuid,label_5,label_10,label_20,label_40,label_60
0,1,0,0,0,0
1,0,0,0,0,0
2,2,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
5,2,2,1,2,0
6,0,0,0,0,0
7,0,0,1,0,0
8,2,0,1,0,0
9,2,0,1,0,0
10,0,0,1,0,0
11,0,0,0,0,0
12,2,0,1,0,0
13,2,2,1,1,0
14,1,0,1,0,0
15,1,0,1,1,0
16,0,0,1,0,0
17,1,0,1,0,0
18,1,0,1,0,0
19,0,0,1,0,0
20,1,0,1,0,0
21,0,0,1,0,0
22,0,0,1,0,0
23,0,0,1,0,0
24,0,0,1,0,0
25,1,0,1,0,1
26,1,0,1,0,0
27,1,0,1,0,1
28,1,0,1,0,1
29,1,0,1,0,1
30,1,0,1,0,0
31,1,0,1,0,0
32,1,0,1,1,1
33,2,2,1,1,1
34,1,0,1,1,2
35,1,0,1,1,1
36,1,0,1,0,0
37,1,0,1,0,0
38,1,0,1,0,0
39,1,0,1,1,2
40,1,0,1,0,2
41,1,0,1,1,2
42,1,2,1,2,2
43,0,0,1,0,2
44,0,0,1,0,2
45,1,0,1,2,2
46,0,0,1,1,2
47,1,0,1,1,2
48,0,0,0,0,2
49,0,0,0,0,2
50,0,0,0,0,2
51,0,0,1,0,2
52,1,0,1,1,2
53,1,0,1,1,2
54,0,0,1,1,2
55,1,0,1,1,2
56,1,2,1,1,2
57,2,2,1,1,2
58,0,0,1,1,2
59,1,0,1,2,2
60,1,0,1,2,2
61,1,0,1,2,2
62,0,0,1,2,2
63,0,0,1,2,2
64,0,0,0,2,2
65,0,0,1,2,2
66,0,0,1,2,2
67,0,0,1,2,2
68,0,0,1,2,2
69,0,0,1,2,2
70,1,0,1,2,2
71,1,0,1,2,2
72,0,0,1,2,2
73,1,0,1,2,2
74,0,0,1,2,2
75,2,2,1,2,2
76,2,2,1,2,2
77,2,2,2,2,2
78,2,2,1,2,2
79,2,2,2,2,2
80,2,2,2,2,2
81,2,2,2,2,2
82,0,2,2,2,2
83,1,2,2,2,2
84,2,2,2,2,2
85,1,2,2,2,2
86,2,2,2,2,2
87,2,2,2,2,2
88,1,2,2,2,2
89,1,2,1,2,2
90,0,2,2,2,2
91,1,2,2,2,2
92,1,2,2,2,2
93,1,2,2,2,2
94,1,2,2,2,2
95,2,2,2,2,2
96,2,2,2,2,2
97,2,2,2,2,2
98,2,2,2,2,2
99,2,2,2,2,2
100,2,2,2,2,2
101,2,2,2,2,2
102,2,2,2,2,2
103,2,2,2,2,2
104,2,2,2,2,2
105,2,2,2,2,2
106,2,2,2,2,2
107,1,2,2,2,2
108,2,2,2,2,2
109,0,2,2,2,2
110,0,2,2,2,2
111,0,2,2,2,2
112,0,2,2,2,2
113,2,2,2,2,2
114,2,2,2,2,2
115,2,2,2,2,2
116,2,2,2,2,2
117,2,2,2,2,2
118,2,2,2,2,2
119,1,0,1,2,1
120,1,0,1,2,1
121,1,0,2,2,2
122,1,0,1,2,1
123,1,0,1,2,1
124,1,2,2,2,2
125,1,0,1,2,1
126,1,0,2,2,2
127,1,0,1,2,1
128,1,0,1,2,1
129,1,0,1,2,1
130,1,0,1,2,1
131,1,0,1,2,2
132,1,0,1,2,2
133,1,0,1,2,1
134,1,0,1,2,1
135,2,2,2,2,2
136,2,2,2,2,2
137,1,2,2,2,2
138,0,2,2,2,2
139,0,2,1,2,2
140,2,2,1,2,1
141,2,2,1,2,2
142,1,0,1,2,2
143,0,0,1,2,2
144,0,0,1,2,2
145,1,2,1,2,2
146,1,0,1,2,2
147,1,2,1,2,2
148,1,2,1,2,2
149,1,2,1,2,2
150,1,0,1,2,2
151,1,0,1,2,2
152,1,0,1,2,2
153,1,0,1,2,1
154,1,2,1,2,2
155,1,0,1,2,2
156,1,2,1,2,2
157,1,2,1,2,2
158,0,0,1,2,2
159,0,0,1,2,2
160,0,0,1,2,2
161,1,2,1,2,2
162,1,2,1,2,2
163,1,2,1,1,1
164,1,2,1,2,2
165,1,0,1,1,1
166,1,0,1,1,1
167,0,0,1,2,2
168,0,0,1,1,2
169,1,0,1,1,1
170,1,0,1,1,1
171,1,0,1,1,2
172,1,0,1,1,1
173,1,0,1,1,1
174,1,0,1,1,1
175,1,0,1,1,1
176,0,0,1,1,0
177,0,0,1,1,0
178,0,0,1,1,0
179,0,0,1,1,0
180,0,0,1,1,2
181,0,0,1,2,2
182,0,0,1,1,2
183,0,0,1,1,2
184,0,0,1,2,2
185,2,2,1,1,2
186,0,0,1,1,2
187,2,0,1,2,2
188,2,2,1,2,2
189,2,2,1,1,1
190,1,0,1,1,1
191,1,0,1,1,2
192,1,0,1,1,2
193,1,1,1,1,2
194,1,2,1,1,2
195,2,2,1,2,2
196,2,2,1,2,2
197,2,2,1,2,2
198,1,2,1,1,2
199,1,0,1,2,2
200,1,0,1,2,2
201,1,2,1,2,2
202,1,2,1,2,2
203,1,1,1,2,2
204,1,2,1,2,2
205,1,2,1,2,2
206,1,2,1,2,2
207,1,2,1,2,2
208,2,2,1,2,2
209,2,2,1,2,2
210,1,1,1,1,2
211,1,1,1,1,2
212,1,2,1,1,2
213,0,0,1,1,2
214,0,0,1,1,2
215,1,2,1,2,2
216,1,2,1,1,2
217,1,2,1,1,2
218,1,1,1,1,2
219,2,2,1,2,2
220,1,2,1,1,2
221,1,1,1,1,2
222,1,1,1,1,2
223,1,1,1,1,2
224,1,1,1,1,2
225,1,2,1,1,2
226,2,2,1,1,2
227,1,2,1,1,2
228,2,2,1,1,2
