uuid,label_5,label_10,label_20,label_40,label_60
0,2,0,1,0,0
1,0,0,1,0,0
2,2,0,1,0,0
3,1,0,1,0,0
4,2,0,1,0,0
5,0,0,1,0,0
6,0,0,1,0,0
7,1,0,0,0,0
8,0,0,0,0,0
9,2,0,0,0,0
10,2,0,0,0,0
11,2,2,1,0,0
12,2,0,0,0,0
13,2,2,1,0,0
14,2,2,1,0,0
15,0,0,1,0,0
16,0,0,0,0,0
17,2,2,1,0,0
18,1,0,1,0,0
19,0,0,0,0,0
20,0,0,0,0,0
21,0,0,0,0,0
22,0,0,0,0,0
23,0,0,1,0,0
24,0,0,1,0,0
25,0,0,0,0,0
26,0,0,0,0,0
27,0,0,0,0,0
28,0,0,0,0,0
29,0,0,0,0,0
30,2,2,1,0,0
31,2,0,1,0,0
32,0,0,0,0,0
33,0,0,0,0,0
34,0,0,0,0,0
35,0,0,0,0,0
36,2,2,0,0,0
37,0,0,0,0,0
38,0,0,0,0,0
39,0,0,0,0,0
40,0,0,0,0,0
41,0,0,0,0,0
42,0,0,0,0,0
43,0,0,0,0,0
44,2,0,0,0,0
45,0,0,0,0,0
46,0,0,0,0,0
47,0,0,0,0,0
48,0,0,0,0,0
49,0,0,0,0,0
50,2,0,0,0,0
51,0,0,0,0,0
52,1,0,0,0,0
53,1,0,0,0,0
54,1,0,0,0,0
55,0,0,0,0,0
56,0,0,0,0,0
57,0,0,0,0,0
58,0,0,0,0,0
59,0,0,0,0,0
60,0,0,0,0,0
61,0,0,0,0,0
62,0,0,0,0,0
63,0,0,0,0,0
64,0,0,0,0,0
65,0,0,0,0,0
66,0,0,0,0,0
67,0,0,0,0,0
68,0,0,0,0,0
69,2,0,0,0,0
70,0,0,0,0,0
71,0,0,0,0,0
72,0,0,0,0,0
73,0,0,0,0,0
74,0,0,0,0,0
75,0,0,0,0,0
76,0,0,0,0,0
77,0,0,0,0,0
78,0,0,0,0,0
79,0,0,0,0,0
80,2,2,2,0,0
81,2,2,1,0,0
82,0,0,0,0,0
83,0,0,0,0,0
84,0,0,0,0,0
85,2,2,2,2,0
86,2,0,1,0,0
87,0,0,1,0,0
88,2,2,2,0,0
89,2,2,2,2,2
90,2,2,2,2,2
91,0,0,0,0,0
92,2,2,1,2,2
93,2,2,2,2,2
94,2,2,2,2,2
95,2,2,2,2,0
96,2,2,2,2,0
97,2,2,1,2,0
98,2,2,1,2,0
99,2,2,1,0,0
100,2,2,1,0,0
101,2,2,2,2,0
102,1,2,1,1,0
103,1,2,1,0,0
104,1,2,1,2,0
105,1,2,1,2,0
106,2,2,2,2,0
107,2,2,2,0,0
108,1,2,2,0,0
109,2,2,2,0,0
110,2,2,2,0,0
111,0,2,2,0,0
112,0,0,1,0,0
113,2,2,2,0,0
114,0,0,2,0,0
115,2,2,1,0,0
116,1,2,1,0,0
117,2,2,2,2,0
118,2,2,1,1,1
119,0,2,2,0,0
120,2,2,2,2,2
121,2,2,2,2,0
122,2,2,2,1,0
123,2,2,2,2,0
124,2,2,2,2,2
125,2,2,2,2,2
126,2,2,2,2,2
127,2,2,2,2,0
128,2,2,2,2,2
129,0,2,2,2,2
130,0,2,2,2,2
131,2,2,2,2,2
132,2,2,2,2,0
133,0,0,2,0,0
134,2,2,2,2,2
135,2,2,2,2,2
136,2,2,2,2,2
137,2,2,2,2,2
138,2,2,2,2,2
139,2,2,1,2,2
140,2,2,1,2,2
141,2,2,1,2,2
142,2,2,1,2,2
143,2,2,1,2,2
144,2,2,2,2,2
145,2,2,1,2,2
146,1,2,1,1,0
147,1,2,1,1,0
148,2,2,1,2,2
149,1,2,1,1,2
150,1,2,1,1,2
151,1,2,1,1,2
152,1,2,1,1,2
153,1,2,1,1,2
154,1,0,1,1,1
155,2,2,1,0,2
156,2,2,2,2,2
157,2,2,2,2,2
158,2,2,2,2,2
159,1,2,1,1,0
160,1,0,1,1,0
161,2,2,1,1,2
162,1,0,1,0,0
163,1,1,1,0,0
164,1,1,1,0,0
165,1,1,1,0,0
166,1,1,1,0,0
167,1,2,1,0,0
168,1,2,1,0,0
169,1,1,1,0,0
170,1,2,1,0,0
171,0,0,0,0,0
172,2,2,1,0,0
173,2,2,1,1,0
174,1,1,1,1,0
175,1,1,1,1,0
176,0,0,1,0,0
177,0,0,1,0,0
178,0,0,1,1,0
