uuid,label_5,label_10,label_20,label_40,label_60
0,1,2,1,2,1
1,1,2,1,2,1
2,1,2,1,2,1
3,1,2,1,2,1
4,1,2,1,2,1
5,1,2,1,2,1
6,1,2,1,2,1
7,2,2,1,2,2
8,2,2,1,2,1
9,2,2,1,2,2
10,2,2,1,2,2
11,2,2,1,2,2
12,2,2,1,2,2
13,2,2,1,2,2
14,2,2,1,2,2
15,2,2,2,2,2
16,2,2,2,2,2
17,2,2,1,2,1
18,2,2,1,2,1
19,1,2,1,2,2
20,1,2,1,2,1
21,2,2,1,2,2
22,2,2,1,2,2
23,2,2,1,2,2
24,1,2,1,1,1
25,1,1,1,1,1
26,1,2,1,1,1
27,1,2,1,1,1
28,1,2,1,1,1
29,1,2,1,2,1
30,1,2,1,2,1
31,1,2,1,2,1
32,2,2,1,2,1
33,2,2,2,2,1
34,2,2,2,2,2
35,1,2,1,1,1
36,2,2,1,2,1
37,2,2,1,2,1
38,2,2,1,2,1
39,2,2,1,2,1
40,2,2,1,2,1
41,2,2,1,2,1
42,2,2,1,2,1
43,2,2,1,2,1
44,2,2,1,2,1
45,2,2,1,2,1
46,2,2,1,2,1
47,2,2,1,2,1
48,2,2,1,2,1
49,2,2,1,1,1
50,2,2,1,2,1
51,2,2,1,2,2
52,2,2,1,1,1
53,2,2,1,2,1
54,0,2,1,1,1
55,2,2,1,2,1
56,2,2,1,2,1
57,2,2,1,2,1
58,2,2,1,2,2
59,2,2,1,2,1
60,2,2,1,2,1
61,2,2,1,2,2
62,2,2,1,2,1
63,2,2,1,2,1
64,0,0,1,1,1
65,0,0,1,1,1
66,2,2,1,2,1
67,2,2,1,2,1
68,2,2,1,2,1
69,2,2,1,2,1
70,2,2,1,2,1
71,2,2,1,2,1
72,2,2,1,1,1
73,2,2,1,1,1
74,2,2,1,1,1
75,2,2,1,1,1
76,2,2,1,1,1
77,2,2,1,1,1
78,2,2,1,1,1
79,2,2,1,1,1
80,2,2,1,1,1
81,2,2,1,1,1
82,2,2,1,1,1
83,2,2,1,1,1
84,2,2,1,2,1
85,2,2,1,1,1
86,2,2,1,1,1
87,2,2,1,1,1
88,2,2,1,1,1
89,2,2,1,1,1
90,2,2,1,1,1
91,2,2,1,1,1
92,2,2,1,1,1
93,2,2,1,1,1
94,2,2,1,1,1
95,2,2,1,1,1
96,0,2,1,1,1
97,2,2,1,1,0
98,2,2,1,1,1
99,1,2,1,1,1
100,2,2,1,1,1
101,2,2,1,1,1
102,2,2,1,1,1
103,2,2,1,1,1
104,2,2,1,1,0
105,0,2,1,1,0
106,2,2,1,1,1
107,2,2,1,1,1
108,1,2,1,1,1
109,0,0,1,1,1
110,0,0,1,1,1
111,0,0,1,1,1
112,2,2,1,1,1
113,1,2,1,1,1
114,2,2,1,1,1
115,2,2,1,1,1
116,0,2,1,1,1
117,0,2,1,1,1
118,2,2,1,1,1
119,1,2,1,1,1
120,0,0,1,1,1
121,2,2,1,1,1
122,0,0,1,1,1
123,1,2,1,1,1
124,1,2,1,1,1
125,2,2,1,1,1
126,0,0,1,1,1
127,0,0,1,1,1
128,0,0,1,1,1
129,0,0,1,1,1
130,1,0,1,1,1
131,1,0,1,1,1
132,1,0,1,1,1
133,0,0,1,1,1
134,2,2,1,1,1
135,1,2,1,1,1
136,1,2,1,1,1
137,1,1,1,1,1
138,1,2,1,1,1
139,2,2,1,2,1
140,2,2,1,1,1
141,0,0,1,1,1
142,1,2,1,1,1
143,2,2,1,1,1
144,0,0,1,1,1
145,2,2,1,1,1
146,2,2,1,1,1
147,2,2,1,1,1
148,0,0,1,1,1
149,1,2,1,1,1
150,0,0,1,1,1
151,0,0,1,1,1
152,0,0,1,1,1
153,1,2,1,1,1
154,2,2,1,1,1
155,2,2,1,1,1
156,1,2,1,1,1
157,2,2,1,1,1
158,2,2,1,1,1
159,2,2,1,1,1
160,2,2,1,1,1
161,2,2,1,1,1
162,2,2,1,1,1
163,1,1,1,1,1
164,1,1,1,1,1
165,1,1,1,1,1
166,1,0,1,1,1
167,1,1,1,1,1
168,1,1,1,1,1
169,1,2,1,1,1
170,1,2,1,1,1
171,2,2,1,1,1
172,2,2,1,1,1
173,0,0,1,1,1
174,1,2,1,1,1
175,1,2,1,1,1
176,1,2,1,1,1
177,1,2,1,1,1
178,1,0,1,1,1
179,1,1,1,1,1
180,1,0,1,1,2
181,1,1,1,1,1
182,1,2,1,1,2
183,1,1,1,1,1
184,1,1,1,1,2
185,1,1,1,1,2
186,1,1,1,1,1
187,2,2,1,1,2
188,1,1,1,1,1
189,1,1,1,1,1
190,1,1,1,1,1
191,1,1,1,1,1
192,1,1,1,1,1
193,1,1,1,1,1
194,1,1,1,1,1
195,1,1,1,1,1
196,1,1,1,1,1
197,1,1,1,1,1
198,1,1,1,1,1
199,0,0,1,1,1
200,0,0,1,1,1
201,1,1,1,1,2
202,1,1,1,1,2
203,1,1,1,1,2
204,1,1,1,1,1
205,1,1,1,1,1
206,1,1,1,1,2
207,1,1,1,1,2
208,1,1,1,1,2
209,1,1,1,1,2
210,1,0,1,1,2
211,0,0,1,1,1
212,1,1,1,1,2
213,1,0,1,1,1
214,1,0,1,1,2
215,1,1,1,1,2
216,1,0,1,1,2
217,1,2,1,1,2
218,1,2,1,1,2
219,1,0,1,1,2
220,1,0,1,1,2
221,1,0,1,1,2
222,1,1,1,1,2
223,0,0,1,1,2
224,1,0,1,1,2
225,1,0,1,1,2
226,1,0,1,1,2
227,1,0,1,1,2
228,1,0,1,1,2
229,1,0,1,1,2
230,1,0,1,1,2
231,1,1,1,1,2
232,1,1,1,1,2
233,1,1,1,1,2
234,1,0,1,1,2
235,1,0,1,1,2
236,1,0,1,1,2
237,1,0,1,1,2
238,1,1,1,1,2
239,1,1,1,1,2
240,1,1,1,1,2
241,1,1,1,1,2
242,1,1,1,1,2
243,1,1,1,1,2
244,1,1,1,1,2
245,1,1,1,1,2
246,1,1,1,1,2
247,1,0,1,1,2
248,1,0,1,1,2
249,1,0,1,1,1
250,1,0,1,1,2
251,1,0,1,1,2
252,1,0,1,1,2
253,1,1,1,1,1
254,2,0,1,1,2
255,1,1,1,1,2
256,1,1,1,1,2
257,1,1,1,1,2
258,1,0,1,1,2
259,1,0,1,1,2
260,1,1,1,1,2
261,1,1,1,1,1
262,1,1,1,1,1
263,2,2,1,1,2
264,1,1,1,1,2
265,1,1,1,1,2
266,2,2,1,1,2
267,2,2,1,1,2
268,2,2,1,1,2
269,2,2,1,1,2
270,2,2,1,1,2
271,1,1,1,1,2
272,2,2,1,1,2
273,1,2,1,1,2
274,2,2,1,1,2
275,2,2,1,1,2
276,0,1,1,1,1
277,1,2,1,1,2
278,0,0,1,1,1
279,1,1,1,1,1
280,1,0,1,1,1
281,1,1,1,1,1
282,1,1,1,1,2
283,1,1,1,1,2
284,1,1,1,1,2
285,1,1,1,1,2
286,1,1,1,1,2
287,1,1,1,1,2
288,1,1,1,1,1
289,1,1,1,1,1
290,1,1,1,1,1
291,1,1,1,1,1
292,1,1,1,1,1
293,1,1,1,1,1
294,1,1,1,1,1
295,1,1,1,1,1
296,1,1,1,1,1
297,1,1,1,1,1
298,1,0,1,1,2
299,1,0,1,1,2
300,1,1,1,1,1
301,1,1,1,1,1
302,1,0,1,1,1
303,0,0,1,1,1
304,1,1,1,1,1
305,1,0,1,1,1
306,1,0,1,1,1
307,1,1,1,1,1
308,1,1,1,1,1
309,0,0,1,1,1
310,1,1,1,1,1
311,0,0,1,1,1
312,1,1,1,1,1
313,1,1,1,1,1
314,1,1,1,1,1
315,1,0,1,1,1
316,0,0,1,1,1
317,0,0,1,1,1
318,1,1,1,1,1
319,1,1,1,1,1
320,0,0,1,1,1
321,1,1,1,1,1
322,1,1,1,1,1
323,2,1,1,1,1
324,1,1,1,1,1
325,0,0,1,1,1
326,1,0,1,1,1
327,0,0,1,1,1
328,1,1,1,1,1
329,0,0,1,1,1
330,1,1,1,1,1
331,1,1,1,1,1
332,1,1,1,1,1
333,1,1,1,1,1
334,1,1,1,1,1
335,1,1,1,1,1
336,1,1,1,1,1
337,1,1,1,1,1
338,1,1,1,1,1
339,1,1,1,1,1
340,1,1,1,1,1
341,1,1,1,1,1
342,1,1,1,1,1
343,1,1,1,1,1
344,1,1,1,1,1
345,1,1,1,1,1
346,1,1,1,1,1
347,1,1,1,1,1
348,1,1,1,1,1
349,1,1,1,1,1
350,1,0,1,1,1
351,1,0,1,1,1
352,1,1,1,1,1
353,1,1,1,1,1
354,1,1,1,1,1
355,1,1,1,1,1
356,1,1,1,1,1
357,1,0,1,1,1
358,1,0,1,1,1
359,1,0,1,1,1
360,1,1,1,1,1
361,1,1,1,1,1
362,0,0,1,1,2
363,1,1,1,1,1
364,1,1,1,1,1
365,1,0,1,1,1
366,1,1,1,1,1
367,1,1,1,1,1
368,1,1,1,1,1
369,1,1,1,1,1
370,1,1,1,1,1
371,1,1,1,1,1
372,1,1,1,1,1
373,1,1,1,1,1
374,1,1,1,1,1
375,1,1,1,1,1
376,1,1,1,1,1
377,1,1,1,1,1
378,1,1,1,1,1
379,1,1,1,1,1
380,1,1,1,1,1
381,1,1,1,1,1
382,1,1,1,1,2
383,1,1,1,1,2
384,1,1,1,1,2
385,1,1,1,1,1
386,1,1,1,1,1
387,1,1,1,1,1
388,1,1,1,1,1
389,1,1,1,1,1
390,1,1,1,1,1
391,1,1,1,1,1
392,1,1,1,1,1
393,1,1,1,1,1
394,1,1,1,1,1
395,1,1,1,1,1
396,1,1,1,1,1
397,1,1,1,1,1
398,1,1,1,1,1
399,1,1,1,1,1
400,1,1,1,1,1
401,1,1,1,1,1
402,1,1,1,1,1
403,1,1,1,1,1
404,1,1,1,1,1
405,1,1,1,1,1
406,1,1,1,1,1
407,1,1,1,1,1
408,1,1,1,1,1
409,1,1,1,1,1
410,1,1,1,1,1
411,1,1,1,1,1
412,1,0,1,1,1
413,1,0,1,1,1
414,1,1,1,1,1
415,1,1,1,1,1
416,1,1,1,1,1
417,1,1,1,1,1
418,1,0,1,1,1
419,1,1,1,1,1
420,1,1,1,1,1
421,1,0,1,1,1
422,1,0,1,1,1
423,1,1,1,1,1
424,1,1,1,1,1
425,1,1,1,1,1
426,1,1,1,1,1
427,1,1,1,1,1
428,1,1,1,1,1
429,1,1,1,1,1
430,1,1,1,1,1
431,1,1,1,1,1
432,1,1,1,1,1
