uuid,label_5,label_10,label_20,label_40,label_60
0,1,0,0,0,0
1,1,0,0,0,0
2,2,2,2,0,0
3,2,2,2,0,0
4,1,0,0,0,0
5,1,0,0,0,0
6,1,0,0,0,0
7,1,0,0,0,0
8,1,0,0,0,0
9,1,0,0,0,0
10,0,0,0,0,0
11,0,0,0,0,0
12,0,0,0,0,0
13,1,0,0,0,0
14,1,0,0,0,0
15,1,0,0,0,0
16,1,0,0,0,0
17,1,0,0,0,0
18,1,0,0,0,0
19,1,0,0,0,0
20,1,0,0,0,0
21,1,0,0,0,0
22,0,0,0,0,0
23,1,0,1,0,0
24,1,0,0,0,0
25,0,0,0,0,0
26,1,0,0,0,0
27,1,0,0,0,0
28,1,0,0,0,0
29,0,0,0,0,0
30,1,0,0,0,0
31,0,0,0,0,0
32,1,0,0,0,0
33,1,0,0,0,0
34,0,0,0,0,0
35,0,0,0,0,0
36,1,0,0,0,0
37,1,0,0,0,0
38,0,0,0,0,0
39,0,0,0,0,0
40,0,0,0,0,1
41,1,0,0,0,1
42,1,0,0,0,2
43,1,0,1,0,1
44,1,0,1,0,0
45,1,0,0,0,2
46,1,0,0,0,1
47,1,0,0,0,0
48,0,0,0,0,0
49,2,0,1,0,2
50,1,0,1,0,2
51,1,2,1,0,2
52,1,0,0,0,2
53,1,0,1,2,2
54,1,0,0,0,2
55,0,0,0,2,2
56,2,2,0,2,2
57,1,0,0,2,2
58,1,0,1,0,2
59,1,0,1,2,2
60,1,0,1,0,2
61,1,0,1,0,2
62,1,0,1,0,2
63,1,0,1,1,2
64,1,0,1,2,2
65,1,0,1,2,2
66,0,0,1,2,2
67,1,0,2,2,2
68,1,1,0,2,2
69,1,0,1,2,2
70,1,0,1,2,2
71,1,0,1,2,2
72,1,0,1,2,2
73,1,0,0,2,2
74,1,2,2,2,2
75,1,2,2,2,2
76,1,2,2,2,2
77,2,2,2,2,2
78,2,2,2,2,2
79,1,2,2,2,2
80,1,2,2,2,2
81,1,2,2,2,2
82,2,2,2,2,2
83,2,2,2,2,2
84,2,2,2,2,2
85,1,1,1,2,2
86,1,1,1,2,2
87,1,1,1,2,2
88,1,0,1,2,2
89,1,1,1,2,2
90,1,2,2,2,2
91,1,2,2,2,2
92,1,2,2,2,2
93,1,2,2,2,2
94,1,2,2,2,2
95,1,2,2,2,2
96,1,2,2,2,2
97,1,0,2,2,2
98,1,2,2,2,2
99,1,2,2,2,2
100,1,2,2,2,2
101,1,2,2,2,2
102,1,2,2,2,2
103,1,0,2,2,2
104,1,2,2,2,2
105,1,2,2,2,2
106,1,2,2,2,2
107,2,2,2,2,2
108,1,2,2,2,2
109,2,2,2,2,2
110,1,2,2,2,2
111,1,2,2,2,2
112,1,1,1,2,2
113,1,1,1,2,2
114,1,1,1,2,2
115,0,0,0,0,2
116,1,1,1,2,2
117,1,0,2,2,2
118,1,1,1,2,2
119,1,0,1,0,2
120,1,0,1,2,2
121,1,1,1,1,2
122,1,0,1,0,2
123,1,0,1,1,2
124,0,0,1,0,2
125,1,1,1,2,2
126,1,1,1,2,2
127,1,2,1,2,2
128,1,1,1,0,2
129,1,1,1,0,0
130,1,1,1,0,0
131,1,2,2,2,2
132,1,2,2,2,2
133,1,2,2,2,2
134,1,2,2,2,2
135,1,2,2,2,2
136,1,2,2,2,2
137,1,2,2,2,2
138,1,2,2,2,2
139,1,1,1,2,2
140,1,1,1,2,2
141,1,2,1,2,2
142,1,1,1,2,2
143,1,1,1,2,2
144,1,1,1,2,2
145,1,1,1,2,2
146,1,1,1,2,2
147,1,1,1,2,2
148,1,1,1,2,2
149,1,1,1,2,2
150,1,1,1,2,2
151,1,1,1,0,2
152,1,1,1,0,2
153,1,1,1,0,2
154,1,1,1,0,0
155,1,1,1,0,0
156,1,1,1,0,0
157,1,0,1,0,2
158,1,1,1,0,0
159,1,1,1,0,1
160,1,0,1,0,0
161,1,0,1,0,0
162,1,0,1,0,2
163,1,1,1,0,2
164,1,1,1,2,2
165,1,1,1,2,2
166,1,1,1,2,2
167,1,1,1,2,2
168,1,1,1,2,2
169,1,1,1,2,2
170,1,1,1,2,2
171,1,1,1,2,2
172,1,1,1,2,2
173,1,1,1,2,2
174,1,1,1,2,2
175,1,1,1,2,2
176,1,1,1,2,2
177,1,2,1,2,2
178,1,2,1,2,2
179,1,1,1,2,2
180,1,2,1,2,2
181,1,1,1,2,2
182,1,1,1,2,2
183,1,1,1,2,2
184,1,1,1,2,2
185,1,1,1,2,2
186,1,2,1,2,2
187,1,1,1,2,2
188,1,1,1,2,2
189,1,1,1,2,2
190,1,1,1,2,2
191,1,1,1,2,2
192,1,1,1,2,2
193,1,1,1,2,2
194,1,1,1,2,2
195,1,2,1,2,2
196,1,1,1,2,2
197,1,1,1,0,0
198,1,1,1,0,0
199,1,1,1,0,0
200,1,1,1,0,0
201,1,1,1,0,2
202,1,1,1,0,2
203,1,1,1,0,2
204,1,0,0,0,2
205,1,1,1,1,2
206,1,1,1,1,2
207,1,1,1,1,2
208,1,1,1,1,2
209,1,1,1,1,2
210,1,2,2,2,2
211,1,1,1,2,2
212,1,2,1,1,2
213,1,1,1,1,2
214,1,2,1,1,2
215,1,0,1,1,2
216,1,0,1,1,0
217,1,1,1,1,0
218,1,1,1,1,0
219,1,1,1,1,0
220,1,1,1,1,0
221,1,1,1,1,0
222,1,1,1,1,2
223,1,0,0,0,0
224,1,0,1,1,0
225,1,0,1,0,0
226,0,0,1,0,2
227,0,1,1,1,0
228,1,1,1,1,0
229,1,1,1,1,0
230,1,0,1,1,0
231,1,0,1,1,0
232,1,0,1,1,0
233,0,0,0,0,2
234,1,1,1,0,0
235,1,1,1,0,0
236,0,0,1,0,0
237,0,0,1,0,0
238,0,0,1,0,1
239,1,0,1,1,0
240,1,1,1,1,0
241,1,1,1,1,0
242,1,1,1,1,0
243,1,0,1,1,0
244,1,0,1,1,0
245,1,0,1,1,0
246,1,0,1,1,0
247,1,0,1,1,0
248,1,0,1,1,0
249,1,0,1,1,0
250,1,0,1,1,0
251,1,0,1,1,0
252,1,0,1,1,0
253,1,0,1,1,0
254,1,1,1,0,2
255,1,0,1,1,0
256,1,0,1,1,0
257,1,0,1,1,0
258,1,0,1,1,0
259,0,0,1,1,0
260,0,0,1,1,1
261,1,0,1,1,0
262,1,0,1,1,0
263,1,0,1,1,0
264,1,1,1,1,1
265,1,0,1,1,1
266,1,0,1,1,0
267,1,0,1,1,0
268,1,0,1,1,0
269,1,0,1,1,0
270,1,1,1,0,0
271,1,1,1,0,0
272,1,1,1,0,0
273,1,1,1,0,0
274,1,1,1,0,0
275,1,1,1,0,0
