uuid,label_5,label_10,label_20,label_40,label_60
0,1,0,1,2,2
1,1,2,2,2,2
2,2,2,2,2,2
3,2,2,2,2,2
4,2,2,2,2,2
5,2,2,2,2,2
6,1,2,2,2,2
7,0,0,1,2,2
8,1,0,0,0,2
9,1,0,1,0,2
10,2,2,2,2,2
11,1,0,2,2,2
12,1,0,0,2,2
13,1,0,1,2,2
14,1,1,1,2,2
15,1,1,1,2,2
16,1,1,1,2,2
17,1,2,1,2,2
18,1,1,1,0,2
19,1,1,1,2,2
20,1,1,1,2,2
21,1,1,1,2,2
22,2,2,2,2,2
23,1,0,1,0,2
24,1,0,1,0,2
25,1,1,1,0,2
26,1,1,1,0,2
27,1,1,1,0,2
28,1,0,1,0,2
29,1,0,1,0,2
30,1,0,2,2,2
31,1,2,1,2,2
32,1,1,1,2,2
33,1,2,1,2,2
34,2,2,2,2,2
35,0,0,1,2,2
36,0,0,1,0,2
37,1,2,2,2,2
38,1,2,1,2,2
39,1,2,1,2,2
40,2,2,2,2,2
41,2,2,2,2,2
42,1,2,2,2,2
43,0,2,2,2,2
44,0,0,2,2,2
45,0,0,2,2,2
46,2,2,2,2,2
47,2,2,2,2,2
48,2,2,2,2,2
49,2,2,2,2,2
50,2,2,2,2,2
51,0,2,2,2,2
52,0,2,2,2,2
53,1,2,2,2,2
54,0,2,2,2,2
55,2,2,2,2,2
56,2,2,2,2,2
57,2,2,2,2,2
58,0,0,2,2,2
59,0,0,2,2,2
60,2,2,2,2,2
61,2,2,2,2,2
62,2,2,2,2,2
63,2,2,2,2,2
64,2,2,2,2,2
65,2,2,2,2,2
66,2,2,2,2,2
67,2,2,2,2,2
68,2,2,2,2,2
69,2,2,2,2,2
70,2,2,2,2,2
71,2,2,2,2,2
72,2,2,2,2,2
73,2,2,2,2,2
74,2,2,2,2,2
75,0,2,2,2,2
76,0,0,2,2,2
77,2,2,2,2,2
78,0,0,2,2,2
79,0,2,2,2,2
80,2,2,2,2,2
81,1,2,2,2,2
82,2,2,2,2,2
83,2,2,2,2,2
84,1,2,2,2,2
85,2,2,2,2,2
86,1,2,2,2,2
87,1,2,2,2,2
88,0,2,2,2,2
89,2,2,2,2,2
90,2,2,2,2,2
91,2,2,2,2,2
92,2,2,2,2,2
93,2,2,2,2,2
94,2,2,2,2,2
95,2,2,2,2,2
96,2,2,2,2,2
97,2,2,2,2,2
98,2,2,2,2,2
99,2,2,2,2,2
100,2,2,2,2,2
101,2,2,2,2,2
102,2,2,2,2,2
103,0,2,2,2,2
104,2,2,2,2,2
105,2,2,2,2,2
106,2,2,2,2,2
107,2,2,2,2,2
108,0,2,2,2,2
109,0,2,2,2,2
110,2,2,2,2,2
111,2,2,2,2,2
112,2,2,2,2,2
113,2,2,2,2,2
114,2,2,2,2,2
115,2,2,2,2,2
116,2,2,2,2,2
117,2,2,2,2,2
118,2,2,2,2,2
119,1,2,2,2,2
120,2,2,2,2,2
121,1,2,2,2,2
122,1,2,2,2,2
123,1,2,2,2,2
124,1,2,2,2,2
125,1,2,2,2,2
126,1,2,2,2,2
127,1,2,2,2,2
128,1,2,2,2,2
129,0,0,2,2,2
130,0,0,2,2,2
131,0,2,2,2,2
132,2,2,2,2,2
133,2,2,2,2,2
134,1,2,2,2,2
135,0,0,2,2,2
136,1,2,2,2,2
137,1,2,2,2,2
138,2,2,2,2,2
139,1,2,2,2,2
140,1,2,2,2,2
141,1,0,2,2,2
142,1,2,2,2,2
143,1,2,2,2,2
144,1,2,2,2,2
145,2,2,2,2,2
146,0,0,1,2,2
147,0,0,0,0,2
148,0,0,1,0,2
149,0,1,1,0,2
150,0,0,0,0,2
151,0,0,2,0,2
152,0,1,1,0,2
153,0,0,0,0,2
154,0,0,2,2,2
155,0,2,2,2,2
156,0,0,1,2,2
157,0,0,2,2,2
158,1,1,2,2,2
159,1,0,2,2,2
160,1,0,2,2,2
161,0,0,0,2,2
162,0,0,2,2,2
163,0,0,2,2,2
164,1,0,1,2,2
165,0,0,1,2,2
166,0,2,2,2,2
167,2,2,2,2,2
168,0,0,2,2,2
169,1,0,2,2,2
170,0,0,2,2,2
171,1,0,2,2,2
172,1,0,2,2,2
173,2,2,2,2,2
174,1,2,2,2,2
175,1,2,2,2,2
176,2,2,2,2,2
177,1,2,2,2,2
178,1,2,2,2,2
179,1,2,2,2,2
180,2,2,2,2,2
181,2,2,2,2,2
182,2,2,2,2,2
183,2,2,2,2,2
184,2,2,2,2,2
185,1,1,2,2,2
186,2,2,2,2,2
187,2,2,2,2,2
188,0,0,2,2,2
189,1,0,2,2,2
190,1,0,2,2,2
191,1,0,2,2,2
192,2,2,2,2,2
193,2,2,2,2,2
194,1,0,2,2,2
195,1,0,2,2,2
196,1,0,2,2,2
197,1,2,2,2,2
198,2,2,2,2,2
199,2,2,2,2,2
200,2,2,2,2,2
