uuid,label_5,label_10,label_20,label_40,label_60
0,1,0,0,0,0
1,1,0,0,0,0
2,1,2,2,0,0
3,1,2,2,0,2
4,1,1,1,0,2
5,1,2,2,0,2
6,2,2,2,2,2
7,1,2,1,2,2
8,2,2,2,0,0
9,1,2,2,0,0
10,1,2,2,0,0
11,1,1,0,0,0
12,1,2,2,0,0
13,1,2,0,0,0
14,1,0,0,0,0
15,1,0,0,0,0
16,1,2,0,0,0
17,1,2,1,0,0
18,1,0,0,0,0
19,1,0,1,0,0
20,1,2,0,0,0
21,1,2,2,0,0
22,2,2,2,0,0
23,2,2,2,0,0
24,2,2,2,0,0
25,2,2,2,0,0
26,1,2,0,0,0
27,1,0,1,0,0
28,2,2,2,0,2
29,1,2,2,0,0
30,1,0,1,0,0
31,2,2,2,0,2
32,2,2,2,2,2
33,1,2,1,0,2
34,2,2,2,2,2
35,2,2,2,2,2
36,1,1,1,2,2
37,1,1,1,2,2
38,1,2,2,2,2
39,1,2,2,2,2
40,1,1,2,2,2
41,1,1,1,2,2
42,1,2,1,2,2
43,1,1,1,2,2
44,1,1,1,2,2
45,1,2,2,2,2
46,1,2,1,2,2
47,1,2,1,2,2
48,1,2,1,2,2
49,1,0,1,2,2
50,1,1,1,2,2
51,0,0,1,2,2
52,1,0,1,2,2
53,1,1,1,2,2
54,1,2,1,2,2
55,1,2,1,2,2
56,1,2,1,2,2
57,1,2,1,2,2
58,2,2,2,2,2
59,1,2,2,2,2
60,1,2,2,2,2
61,1,1,1,2,2
62,1,1,2,2,2
63,1,1,1,2,2
64,1,2,2,2,2
65,2,2,2,2,2
66,1,1,1,2,2
67,1,1,1,2,2
68,1,1,1,2,2
69,1,1,1,2,2
70,1,1,1,2,2
71,1,1,1,2,2
72,1,1,1,2,2
73,1,1,1,2,2
74,1,1,1,2,2
75,1,1,1,2,2
76,1,1,1,2,2
77,1,1,1,2,2
78,1,1,1,2,2
79,1,2,2,2,2
80,1,2,2,2,2
81,1,2,2,2,2
82,1,2,2,2,2
83,1,1,1,2,2
84,1,2,1,2,2
85,1,1,1,2,2
86,2,2,2,2,2
87,2,2,2,2,2
88,2,2,2,2,2
89,2,2,2,2,2
90,2,2,2,2,2
91,2,2,2,2,2
92,2,2,2,2,2
93,2,2,2,2,2
94,1,2,2,2,2
95,1,2,2,2,2
96,1,2,1,2,2
97,1,2,2,2,2
98,1,2,2,2,2
99,1,2,2,2,2
100,2,2,2,2,2
101,2,2,2,2,2
102,2,2,2,2,2
103,2,2,2,2,2
104,2,2,2,2,2
105,2,2,2,2,2
106,1,2,2,2,2
107,2,2,2,2,2
108,2,2,2,2,2
109,2,2,2,2,2
110,2,2,2,2,2
111,2,2,2,2,2
112,2,2,2,2,2
113,1,2,2,2,2
114,1,2,2,2,2
115,1,2,2,2,2
116,2,2,2,2,2
117,2,2,2,2,2
118,2,2,2,2,2
119,2,2,2,2,2
120,1,2,2,2,2
121,2,2,2,2,2
122,1,2,2,2,2
123,1,2,2,2,2
124,1,2,2,2,2
125,1,2,2,2,2
126,1,1,2,2,2
127,1,2,2,2,2
128,1,1,1,2,2
129,1,1,1,2,2
130,1,1,2,2,2
131,1,1,1,2,2
132,1,2,2,2,2
133,1,2,2,2,2
134,1,2,2,2,2
135,1,2,2,2,2
136,1,2,2,2,2
137,1,2,2,2,2
138,1,2,2,2,2
139,1,2,2,2,2
140,1,2,2,2,2
141,1,2,2,2,2
142,1,2,1,2,2
143,1,2,2,2,2
144,1,1,1,2,2
145,1,2,2,2,2
146,1,1,1,2,2
147,2,2,2,2,2
148,1,2,2,2,2
149,1,2,2,2,2
150,1,2,2,2,2
151,1,2,2,2,2
152,1,1,1,2,2
153,1,1,1,2,2
154,1,2,2,2,2
155,1,2,1,2,2
156,1,2,2,2,2
157,1,2,2,2,2
158,1,1,1,2,2
159,1,1,1,2,2
160,1,1,1,2,2
161,1,1,2,2,2
162,1,1,1,2,2
163,1,1,2,2,2
164,1,1,1,2,2
165,0,0,2,2,2
166,0,0,0,2,2
167,0,0,2,2,2
168,0,2,2,2,2
169,1,0,2,2,2
170,1,0,2,2,2
171,1,2,2,2,2
172,1,2,2,2,2
173,2,2,2,2,2
174,1,0,2,2,2
175,1,0,1,2,2
176,2,2,2,2,2
177,1,2,2,2,2
178,2,2,2,2,2
179,1,2,2,2,2
180,0,0,2,2,2
181,1,2,2,2,2
182,1,1,2,2,2
183,0,0,2,2,2
184,1,0,2,2,2
185,1,0,2,2,2
186,0,0,2,0,2
187,0,0,0,0,2
188,0,0,0,0,2
189,0,0,2,0,2
190,0,0,1,0,2
191,0,0,2,2,2
192,0,0,0,0,2
193,2,2,2,2,2
194,0,0,2,0,2
195,0,0,2,0,2
196,2,0,2,2,2
197,1,0,2,2,2
198,2,2,2,2,2
199,1,2,2,2,2
200,0,2,2,2,2
201,2,2,2,2,2
202,2,2,2,2,2
203,2,2,2,2,2
204,1,2,2,2,2
205,2,2,2,2,2
206,1,2,2,2,2
207,0,0,2,2,2
208,2,2,2,2,2
209,1,2,2,2,2
210,2,2,2,2,2
211,2,2,2,2,2
212,1,2,2,2,2
213,2,2,2,2,2
214,2,2,2,2,2
215,2,2,2,2,2
216,2,2,2,2,2
217,2,2,2,2,2
218,2,2,2,2,2
219,2,2,2,2,2
220,2,2,2,2,2
221,2,2,2,2,2
222,2,2,2,2,2
223,2,2,2,2,2
224,2,2,2,2,2
225,1,2,2,2,2
226,1,2,2,2,2
227,2,2,2,2,2
228,1,2,2,2,2
229,2,2,2,2,2
230,1,2,2,2,2
231,2,2,2,2,2
232,2,2,2,2,2
233,2,2,2,2,2
234,1,2,2,2,2
235,1,2,2,2,2
236,2,2,2,2,2
237,2,2,2,2,2
238,1,2,2,2,2
239,1,2,2,2,2
240,1,2,2,2,2
241,1,2,2,2,2
242,1,2,2,2,2
243,2,2,2,2,2
244,1,2,2,2,2
245,1,2,2,2,2
246,1,2,2,2,2
247,1,2,2,2,2
248,2,2,2,2,2
249,2,2,2,2,2
250,1,2,2,2,2
251,1,2,2,2,2
252,2,2,2,2,2
253,1,2,2,2,2
254,2,2,2,2,2
255,2,2,2,2,2
256,2,2,2,2,2
257,2,2,2,2,2
258,1,2,2,2,2
259,1,2,2,2,2
260,2,2,2,2,2
261,2,2,2,2,2
262,2,2,2,2,2
263,2,2,2,2,2
264,2,2,2,2,2
265,2,2,2,2,2
266,2,2,2,2,2
267,1,2,2,2,2
268,2,2,2,2,2
269,1,2,2,2,2
270,2,2,2,2,2
271,2,2,2,2,2
272,2,2,2,2,2
273,2,2,2,2,2
274,2,2,2,2,2
275,2,2,2,2,2
