uuid,label_5,label_10,label_20,label_40,label_60
0,2,0,2,2,2
1,2,2,2,2,2
2,2,2,2,2,2
3,2,2,2,2,2
4,2,2,2,2,2
5,0,0,2,2,2
6,0,0,2,2,2
7,0,0,2,2,2
8,2,2,2,2,2
9,0,0,1,2,2
10,2,2,2,2,2
11,2,2,2,2,2
12,1,0,1,2,2
13,2,2,2,2,2
14,1,1,2,2,2
15,0,0,2,2,2
16,1,0,2,2,2
17,2,2,2,2,2
18,1,2,2,2,2
19,1,0,1,0,2
20,0,0,2,2,2
21,2,2,2,2,2
22,1,2,2,2,2
23,1,2,2,2,2
24,2,2,2,2,2
25,2,1,2,2,2
26,1,1,1,2,2
27,1,1,1,2,2
28,1,1,1,2,2
29,1,0,2,2,2
30,1,1,1,0,2
31,1,1,1,2,2
32,2,2,2,2,2
33,2,2,1,2,2
34,2,2,1,2,2
35,1,1,1,2,2
36,1,1,1,2,2
37,2,0,2,2,2
38,1,2,2,2,2
39,2,2,2,2,2
40,2,2,2,2,2
41,2,2,2,2,2
42,2,2,2,2,2
43,2,2,2,2,2
44,2,2,2,2,2
45,2,2,2,2,2
46,1,0,1,2,2
47,1,1,1,2,2
48,1,0,1,2,2
49,0,0,2,2,2
50,1,0,1,2,2
51,0,0,1,2,2
52,2,2,2,2,2
53,1,0,1,2,2
54,1,0,1,2,2
55,1,0,2,2,2
56,1,0,1,2,2
57,1,2,1,2,2
58,2,2,2,2,2
59,1,0,1,2,2
60,1,0,1,2,2
61,0,0,1,2,2
62,1,0,1,2,2
63,1,0,1,2,2
64,2,2,2,2,2
65,1,2,1,2,2
66,1,0,1,2,2
67,1,0,1,2,2
68,1,1,1,2,2
69,1,1,1,2,2
70,1,0,1,2,2
71,1,0,1,2,2
72,1,0,1,2,2
73,1,0,2,2,2
74,1,0,1,2,2
75,1,0,2,2,2
76,1,0,1,2,2
77,2,2,2,2,2
78,1,2,1,2,2
79,2,2,2,2,2
80,2,2,2,2,2
81,1,2,2,2,2
82,1,2,2,2,2
83,1,2,2,2,2
84,2,2,2,2,2
85,2,2,2,2,2
86,2,2,2,2,2
87,1,2,2,2,2
88,2,2,2,2,2
89,1,2,2,2,2
90,1,1,1,2,2
91,1,0,1,2,2
92,1,0,1,2,2
93,0,2,2,2,2
94,1,2,2,2,2
95,1,2,2,2,2
96,1,2,2,2,2
97,1,1,1,2,2
98,1,2,2,2,2
99,1,1,2,2,2
100,1,0,2,2,2
101,0,0,2,2,2
102,1,2,1,2,2
103,1,0,2,2,2
104,1,0,2,2,2
105,2,2,2,2,2
106,1,2,2,2,2
107,1,2,2,2,2
108,2,2,2,2,2
109,1,1,2,2,2
110,1,2,2,2,2
111,2,2,2,2,2
112,1,2,1,2,2
113,1,2,2,2,2
114,1,2,1,2,2
115,2,2,2,2,2
116,1,2,2,2,2
117,1,2,2,2,2
118,1,2,2,2,2
119,1,2,2,2,2
120,1,2,2,2,2
121,2,2,2,2,2
122,2,2,2,2,2
123,1,2,2,2,2
124,1,1,1,2,2
125,1,1,1,2,2
126,1,2,2,2,2
127,1,2,2,2,2
128,1,2,2,2,2
129,2,2,2,2,2
130,2,2,2,2,2
131,1,2,2,2,2
132,1,2,2,2,2
133,2,2,2,2,2
134,1,2,1,2,2
135,2,2,2,2,2
136,2,2,2,2,2
137,2,2,2,2,2
138,2,2,2,2,2
139,2,2,2,2,2
140,2,2,2,2,2
141,2,2,2,2,2
142,1,1,2,2,2
143,1,1,2,2,2
144,1,2,2,2,2
145,1,2,2,2,2
146,1,2,2,2,2
147,1,1,1,2,2
148,1,2,2,2,2
149,1,2,2,2,2
150,1,2,2,2,2
151,2,2,2,2,2
152,2,2,2,2,2
153,2,2,2,2,2
154,2,2,2,2,2
155,2,2,2,2,2
156,2,2,2,2,2
157,1,2,2,2,2
158,2,2,2,2,2
159,2,2,2,2,2
160,2,2,2,2,2
161,2,2,2,2,2
162,2,2,2,2,2
163,2,2,2,2,2
164,2,2,2,2,2
165,2,2,2,2,2
166,2,2,2,2,2
167,2,2,2,2,2
168,2,2,2,2,2
169,1,2,2,2,2
170,1,2,2,2,2
171,1,2,2,2,2
172,1,2,2,2,2
173,2,2,2,2,2
174,2,2,2,2,2
175,2,2,2,2,2
176,2,2,2,2,2
177,2,2,2,2,2
178,2,2,2,2,2
179,2,2,2,2,2
180,2,2,2,2,2
181,1,2,2,2,2
182,1,2,2,2,2
183,1,2,2,2,2
184,1,1,2,2,2
185,1,0,1,2,2
186,2,2,2,2,2
187,2,2,2,2,2
188,2,2,2,2,2
189,2,2,2,2,2
190,2,2,2,2,2
191,1,2,2,2,2
192,2,2,2,2,2
193,1,2,2,2,2
194,2,2,2,2,2
195,2,2,2,2,2
196,1,2,2,2,2
197,1,2,2,2,2
198,2,2,2,2,2
199,1,2,2,2,2
200,1,2,2,2,2
201,1,2,2,2,2
202,1,2,2,2,2
203,1,2,2,2,2
204,1,2,2,2,2
205,1,2,2,2,2
206,1,2,2,2,2
207,1,2,2,2,2
208,2,2,2,2,2
209,2,2,2,2,2
210,2,2,2,2,2
211,1,2,2,2,2
212,2,2,2,2,2
213,2,2,2,2,2
214,1,0,2,2,2
215,2,2,2,2,2
216,2,2,2,2,2
217,1,0,2,2,2
218,1,0,2,2,2
219,1,0,2,2,2
220,2,2,2,2,2
221,1,2,2,2,2
222,2,2,2,2,2
223,2,2,2,2,2
224,1,2,2,2,2
225,2,2,2,2,2
226,2,2,2,2,2
227,2,2,2,2,2
228,1,2,2,2,2
229,2,2,2,2,2
230,2,2,2,2,2
231,2,2,2,2,2
232,1,2,2,2,2
233,1,2,2,2,2
234,0,2,2,2,2
235,2,2,2,2,2
236,2,2,2,2,2
237,2,2,2,2,2
238,2,2,2,2,2
239,2,2,2,2,2
240,1,2,2,2,2
241,2,2,2,2,2
242,2,2,2,2,2
243,2,2,2,2,2
244,2,2,2,2,2
245,2,2,2,2,2
246,1,2,2,2,2
247,1,2,2,2,2
248,1,2,2,2,2
249,2,2,2,2,2
250,0,2,2,0,2
251,1,2,2,0,2
252,2,2,2,2,2
253,1,2,2,2,2
254,0,0,2,0,2
255,1,0,2,2,2
256,1,1,2,2,2
257,0,0,2,2,2
258,1,0,1,0,2
259,1,1,1,0,2
260,1,0,1,0,0
261,2,2,2,2,2
262,2,2,2,2,2
263,2,2,2,2,2
264,2,2,2,2,2
265,1,2,2,0,2
266,1,2,2,2,2
267,2,2,2,2,2
268,0,0,2,0,0
269,0,0,2,0,0
270,2,2,2,2,2
271,1,0,2,0,2
272,2,2,2,2,2
273,1,1,1,2,2
274,1,0,2,2,2
275,1,1,2,2,2
276,1,1,2,2,2
277,2,2,2,2,2
278,1,1,1,0,2
279,2,2,2,0,2
280,1,1,1,0,2
281,1,1,1,0,2
282,2,2,2,2,2
283,2,2,2,2,2
284,2,2,2,2,2
285,1,2,1,2,2
286,2,2,2,2,2
