uuid,label_5,label_10,label_20,label_40,label_60
0,2,2,2,2,2
1,2,2,1,2,2
2,2,2,1,2,2
3,2,2,1,2,2
4,2,2,1,2,2
5,2,2,1,2,2
6,2,2,1,2,2
7,2,2,1,2,2
8,2,2,1,2,2
9,2,2,1,2,2
10,2,2,1,2,2
11,2,2,1,2,2
12,2,2,2,2,2
13,2,2,1,2,2
14,2,2,1,2,2
15,2,2,1,2,2
16,0,0,1,2,2
17,0,0,1,2,2
18,2,2,2,2,2
19,2,2,1,2,2
20,2,2,1,2,2
21,2,2,1,2,2
22,0,0,1,2,2
23,0,0,1,2,2
24,2,2,2,2,2
25,2,2,1,2,2
26,1,2,2,2,2
27,0,2,2,2,2
28,0,0,1,2,2
29,2,2,1,2,2
30,2,2,2,2,2
31,2,2,2,2,2
32,2,2,2,2,2
33,2,2,2,2,2
34,2,2,2,2,2
35,2,2,2,2,2
36,2,2,2,2,2
37,2,2,2,2,2
38,2,2,2,2,2
39,2,2,2,2,2
40,2,2,2,2,2
41,2,2,2,2,2
42,2,2,2,2,2
43,2,2,2,2,2
44,2,2,2,2,2
45,2,2,2,2,2
46,2,2,2,2,2
47,2,2,2,2,2
48,2,2,2,2,2
49,2,2,2,2,2
50,2,2,2,2,2
51,2,2,2,2,2
52,2,2,2,2,2
53,2,2,2,2,2
54,2,2,1,2,2
55,2,2,2,2,2
56,2,2,1,2,2
57,2,2,2,2,2
58,2,2,2,2,2
59,2,2,2,2,2
60,2,2,2,2,2
61,2,2,2,2,2
62,2,2,1,2,2
63,2,2,2,2,2
64,2,2,2,2,2
65,2,2,2,2,2
66,2,2,2,2,2
67,2,2,1,2,2
68,2,2,1,2,2
69,2,2,2,2,2
70,2,2,2,2,2
71,2,2,2,2,2
72,2,2,2,2,2
73,2,2,2,2,2
74,2,2,2,2,2
75,2,2,2,2,2
76,2,2,1,2,2
77,2,2,1,2,2
78,0,2,1,2,2
79,2,2,2,2,2
80,2,2,2,2,2
81,2,2,1,2,2
82,2,2,2,2,2
83,2,2,1,2,2
84,2,2,1,2,2
85,2,2,1,2,2
86,2,2,1,2,2
87,2,2,1,2,2
88,2,2,1,2,2
89,2,2,1,2,2
90,2,2,1,2,2
91,2,2,1,2,2
92,2,2,1,2,2
93,2,2,1,2,2
94,2,2,2,2,2
95,2,2,2,2,2
96,2,2,1,2,2
97,2,2,2,2,2
98,2,2,2,2,2
99,2,2,2,2,2
100,2,2,1,2,2
101,2,2,2,2,2
102,2,2,1,2,2
103,2,2,1,2,2
104,2,2,2,2,2
105,2,2,1,2,2
106,2,2,1,2,2
107,2,2,2,2,2
108,2,2,1,2,2
109,2,2,1,2,2
110,0,0,1,2,2
111,2,2,2,2,2
112,2,2,1,2,2
113,0,2,1,2,2
114,2,2,2,2,2
115,0,0,1,2,2
116,2,2,2,2,2
117,2,2,2,2,2
118,2,2,2,2,2
119,2,2,2,2,2
120,2,2,2,2,2
121,2,2,2,2,2
122,0,2,2,2,2
123,2,2,2,2,2
124,2,2,2,2,2
125,2,2,2,2,2
126,2,2,2,2,2
127,2,2,2,2,2
128,2,2,2,2,2
129,2,2,2,2,2
130,2,2,2,2,2
131,2,2,2,2,2
132,2,2,2,2,2
133,2,2,2,2,2
134,2,2,2,2,2
135,2,2,2,2,2
136,2,2,2,2,2
137,2,2,2,2,2
138,2,2,2,2,2
139,2,2,2,2,2
140,2,2,2,2,2
141,2,2,2,2,2
142,2,2,2,2,2
143,2,2,2,2,2
144,2,2,2,2,2
145,2,2,2,2,2
146,2,2,2,2,2
147,2,2,2,2,2
148,2,2,2,2,2
149,2,2,2,2,2
150,2,2,2,2,2
151,2,2,2,2,2
152,2,2,2,2,2
153,2,2,2,2,2
154,2,2,2,2,2
155,2,2,2,2,2
156,2,2,2,2,2
157,2,2,2,2,2
158,2,2,2,2,2
159,2,2,2,2,2
160,2,2,2,2,2
161,2,2,2,2,2
162,2,2,2,2,2
163,2,2,2,2,2
164,2,2,2,2,2
165,2,2,2,2,2
166,2,2,2,2,2
167,2,2,2,2,2
168,2,2,2,2,2
169,2,2,2,2,2
170,2,2,2,2,2
171,2,2,2,2,2
172,2,2,2,2,2
173,2,2,2,2,2
174,2,2,2,2,2
175,2,2,2,2,2
176,2,2,2,2,2
177,2,2,2,2,2
178,2,2,2,2,2
179,1,2,1,2,2
180,2,2,2,2,2
181,2,2,2,2,2
182,2,2,2,2,2
183,2,2,2,2,2
184,2,2,1,2,2
185,2,2,1,2,2
186,2,2,1,2,2
187,2,2,1,2,2
188,2,2,1,2,2
189,2,2,2,2,2
190,0,2,1,2,2
191,1,2,1,2,2
192,1,2,1,2,2
193,2,2,1,2,2
194,2,2,2,2,2
195,2,2,1,2,2
196,2,2,1,2,2
197,2,2,1,2,2
198,0,2,1,2,2
199,0,2,1,2,2
200,0,0,1,2,2
201,2,2,1,2,2
202,2,2,1,2,2
203,2,2,1,2,2
204,2,2,1,2,2
205,2,2,1,2,2
206,2,2,1,2,2
207,2,2,1,2,2
208,2,2,1,2,2
209,2,2,1,2,2
210,2,2,1,2,2
211,2,2,1,2,2
212,0,0,1,2,2
213,0,0,1,2,2
214,2,2,2,2,2
215,0,2,1,2,2
216,2,2,1,2,2
217,2,2,1,2,2
218,2,2,1,2,2
219,2,2,2,2,2
220,2,2,1,2,2
221,0,0,1,2,2
222,2,2,1,2,2
223,0,0,1,2,2
224,2,2,1,2,2
225,2,2,1,2,2
226,0,0,1,2,2
227,2,2,1,2,2
228,2,2,1,2,2
229,2,2,1,2,2
230,2,2,1,2,2
231,2,2,1,2,2
232,2,2,1,2,2
233,2,2,1,2,2
234,2,2,2,2,2
235,2,2,1,2,2
236,2,2,2,2,2
237,2,2,1,2,2
238,0,0,2,2,2
239,2,2,2,2,2
240,2,2,2,2,2
241,0,2,2,2,2
242,2,2,2,2,2
243,2,2,2,2,2
244,2,2,2,2,2
245,2,2,2,2,2
246,2,2,2,2,2
247,2,2,2,2,2
248,2,2,2,2,2
249,2,2,1,2,2
250,0,2,1,2,2
251,0,2,1,2,2
252,0,2,1,2,2
253,0,0,1,2,2
254,2,2,2,2,2
255,2,2,2,2,2
256,0,2,2,2,2
257,1,2,1,2,2
258,0,2,1,2,2
259,0,0,0,2,2
260,0,0,2,2,2
261,0,0,2,2,2
262,0,2,2,2,2
263,0,0,1,2,2
264,0,2,1,2,2
265,0,0,2,2,2
266,2,2,2,2,2
267,0,0,1,2,2
268,2,2,2,2,2
269,0,0,2,2,2
270,2,2,2,2,2
271,2,2,1,2,2
272,0,0,1,2,2
273,0,0,1,2,2
274,2,2,2,2,2
275,2,2,2,2,2
276,2,2,2,2,2
277,2,2,2,2,2
278,0,2,2,2,2
279,2,2,2,2,2
280,2,2,2,2,2
281,2,2,2,2,2
282,2,2,2,2,2
283,2,2,2,2,2
284,2,2,2,2,2
285,2,2,2,2,2
286,2,2,2,2,2
287,2,2,2,2,2
288,0,2,1,2,2
289,0,0,1,2,2
290,0,2,1,2,2
291,0,0,2,2,2
292,0,2,2,2,2
293,0,2,2,2,2
294,2,2,2,2,2
295,0,2,2,2,2
296,2,2,2,2,2
297,0,2,2,2,2
298,0,0,1,2,2
299,0,2,2,2,2
300,0,2,2,2,2
301,1,2,2,2,2
302,2,2,2,2,2
303,2,2,2,2,2
304,2,2,2,2,2
305,2,2,2,2,2
306,2,2,2,2,2
307,2,2,2,2,2
308,2,2,2,2,2
309,0,2,2,2,2
310,2,2,2,2,2
311,2,2,2,2,2
312,2,2,2,2,2
313,2,2,2,2,2
314,2,2,2,2,2
315,2,2,2,2,2
316,2,2,2,2,2
317,2,2,2,2,2
318,2,2,2,2,2
319,2,2,2,2,2
320,2,2,2,2,2
321,2,2,2,2,2
322,2,2,2,2,2
323,2,2,2,2,2
324,2,2,2,2,2
325,2,2,2,2,2
326,2,2,2,2,2
327,2,2,2,2,2
328,2,2,2,2,2
329,2,2,2,2,2
330,2,2,2,2,2
331,2,2,2,2,2
332,2,2,2,2,2
333,2,2,2,2,2
334,2,2,2,2,2
335,2,2,2,2,2
336,0,2,2,2,2
337,0,2,2,2,2
338,2,2,2,2,2
339,2,2,2,2,2
340,2,2,2,2,2
341,2,2,2,2,2
342,2,2,2,2,2
343,2,2,2,2,2
344,2,2,2,2,2
345,2,2,2,2,2
346,2,2,2,2,2
347,2,2,2,2,2
348,2,2,2,2,2
349,2,2,2,2,2
350,2,2,2,2,2
351,2,2,2,2,2
352,2,2,2,2,2
353,2,2,2,2,2
354,2,2,2,2,2
355,2,2,2,2,2
356,2,2,2,2,2
357,2,2,2,2,2
358,2,2,2,2,2
359,2,2,2,2,2
360,2,2,2,2,2
361,2,2,2,2,2
362,2,2,2,2,2
363,2,2,2,2,2
364,2,2,1,2,2
365,2,2,1,2,2
