uuid,label_5,label_10,label_20,label_40,label_60
0,2,2,2,2,2
1,2,2,2,2,0
2,2,2,1,2,0
3,2,0,1,0,2
4,2,2,2,2,0
5,2,2,1,2,2
6,2,2,1,2,2
7,2,2,1,2,2
8,2,2,2,2,2
9,2,2,1,2,2
10,0,0,1,0,0
11,2,0,1,0,0
12,2,0,1,0,0
13,2,0,1,0,0
14,0,0,0,0,0
15,0,0,0,0,0
16,0,0,0,0,0
17,0,0,0,0,0
18,0,0,0,0,0
19,0,0,0,0,0
20,0,0,0,0,0
21,0,0,0,0,0
22,2,2,2,2,2
23,2,2,2,2,2
24,2,2,2,2,2
25,2,2,2,2,2
26,0,0,2,0,0
27,2,2,2,2,2
28,2,2,2,0,2
29,2,2,2,0,2
30,2,2,2,0,2
31,0,0,0,0,0
32,2,0,1,0,0
33,0,0,0,0,0
34,0,0,0,0,2
35,2,0,0,0,2
36,2,0,0,0,2
37,0,0,0,0,2
38,2,2,2,2,2
39,2,2,2,2,2
40,2,0,0,2,2
41,0,0,0,0,2
42,0,0,0,0,2
43,0,0,0,0,2
44,0,0,0,0,2
45,0,0,0,0,2
46,0,0,0,0,2
47,2,0,0,2,2
48,0,0,0,0,2
49,1,0,0,0,2
50,2,0,1,2,2
51,2,2,2,2,2
52,2,0,2,2,2
53,2,2,2,2,2
54,1,0,1,0,2
55,0,0,1,0,2
56,0,0,0,0,2
57,0,0,0,2,2
58,0,0,0,2,2
59,0,0,2,2,2
60,1,2,2,2,2
61,2,0,2,2,2
62,1,0,2,2,2
63,2,2,2,2,2
64,2,2,2,2,2
65,0,0,2,2,2
66,0,0,2,2,2
67,0,0,2,2,2
68,0,0,2,2,2
69,2,2,2,2,2
70,1,0,2,2,2
71,1,0,2,2,2
72,2,2,2,2,2
73,2,2,2,2,2
74,0,0,2,2,2
75,2,2,2,2,2
76,1,0,2,2,2
77,1,2,2,2,2
78,2,2,2,2,2
79,2,2,2,2,2
80,2,2,2,2,2
81,2,2,2,2,2
82,2,2,2,2,2
83,2,2,2,2,2
84,2,2,2,2,2
85,2,2,2,2,2
86,2,2,2,2,2
87,2,2,2,2,2
88,1,2,2,2,2
89,1,2,2,2,2
90,1,2,2,2,2
91,1,2,2,2,2
92,1,2,2,2,2
93,1,2,2,2,2
94,2,2,2,2,2
95,1,2,2,2,2
96,2,2,2,2,2
97,1,2,2,2,2
98,2,2,2,2,2
99,2,2,2,2,2
100,2,2,2,2,2
101,2,2,2,2,2
102,1,2,2,2,2
103,1,2,2,2,2
104,1,2,2,2,2
105,1,2,2,2,2
106,1,2,2,2,2
107,2,2,2,2,2
108,1,2,2,2,2
109,0,2,2,2,2
110,0,2,2,2,2
111,2,2,2,2,2
112,2,2,2,2,2
113,1,2,2,2,2
114,1,2,2,2,2
115,1,2,2,2,2
116,1,0,2,2,2
117,2,2,2,2,2
118,1,2,2,2,2
119,1,1,2,2,2
120,1,1,2,2,2
121,2,2,2,2,2
122,1,2,2,2,2
123,2,2,2,2,2
124,0,0,2,2,2
125,0,0,2,2,2
126,1,2,2,2,2
127,1,2,2,2,2
128,1,0,2,2,2
129,1,0,2,2,2
130,2,2,2,2,2
131,1,2,2,2,2
132,1,2,2,2,2
133,1,2,2,2,2
134,1,0,2,2,2
135,1,0,2,2,2
136,1,2,2,2,2
137,2,2,2,2,2
138,1,2,2,2,2
139,2,2,2,2,2
140,1,2,1,2,2
141,2,2,2,2,2
142,1,2,2,2,2
143,1,2,1,2,2
144,1,2,2,2,2
145,1,2,1,2,2
146,1,2,1,2,2
147,1,2,2,2,2
148,2,2,2,2,2
149,2,2,2,2,2
150,1,2,1,2,2
151,2,2,2,2,2
152,1,2,1,2,2
153,1,2,2,2,2
154,1,0,1,2,2
155,2,2,2,2,2
156,1,2,1,2,2
157,1,2,1,2,2
158,2,2,2,2,2
159,2,2,2,2,2
160,2,2,2,2,2
161,2,2,2,2,2
162,2,2,1,2,2
163,1,2,1,2,2
164,1,2,1,2,2
165,1,2,1,2,2
166,1,0,1,2,2
167,1,0,1,2,2
168,1,0,1,2,2
169,1,0,1,2,2
170,1,0,1,2,2
171,2,2,1,2,2
172,1,2,1,2,2
173,0,0,1,1,2
174,1,0,1,2,2
175,1,0,1,2,2
176,0,0,1,0,2
177,0,0,1,0,2
178,0,0,1,2,2
179,0,0,0,0,2
180,0,0,1,0,2
181,0,0,1,0,2
182,0,0,1,0,2
183,0,0,1,0,2
184,0,0,1,1,2
185,2,0,1,1,2
186,2,0,1,1,2
187,0,0,1,1,2
188,0,0,1,2,2
189,0,0,1,0,2
190,0,0,1,2,2
191,0,0,1,1,2
192,0,0,1,0,2
193,1,1,1,2,2
194,1,1,1,1,2
195,1,1,1,2,2
196,1,0,1,2,2
197,0,0,1,1,2
198,0,0,1,1,2
199,0,0,1,1,2
200,0,0,1,2,2
201,0,0,1,1,2
202,0,0,1,1,2
203,0,0,1,2,2
204,1,0,1,2,2
205,1,2,1,2,2
206,0,0,1,2,2
207,0,0,1,1,2
208,0,0,1,1,2
209,0,0,1,1,2
210,0,0,1,2,2
211,0,0,1,0,2
212,0,0,1,0,2
213,0,0,1,0,2
214,0,0,1,0,2
215,0,0,1,1,2
216,0,0,1,1,2
217,0,0,1,2,2
218,0,0,1,1,2
219,0,0,1,1,2
220,0,0,1,1,2
221,0,2,1,2,2
222,0,0,1,2,2
223,2,2,1,2,2
224,1,0,1,2,2
225,1,0,1,2,2
